pdf_name,page,code,keyword,context,validated,relevant,confirmed_code,notes
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",17,Code 2.7: Professionelle Haltung & Ethik,Haltung,"der als Ausgangspunkt ihrer pädagogischen Arbeit zu sehen,  sie gemäß  ihrer 
 jeweiligen Möglichkeiten angemessen zu fördern  sowie  auf ihre Ressourcen  einzugehen.  
 
… nehmen eine inklusive Grundhaltung  ein, besitzen integriertes Wissen über inklusive Pädagogik und  können 
mit Diversität und Heterogenität i m Rahmen eines institutionellen Gesamtkonzepts konstruktiv  und 
wertschätzend umgehen.",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",17,Code 2.7: Professionelle Haltung & Ethik,Haltung,"erformanz verstehend wahrnehmen und professionell weiterentwickeln.  
 
… sind sich der Notwendigkeit der Entwicklung und Ausdifferenzierung eines eigenen professionellen 
 Bezugsrahmens für ihre Werthaltungen und Wertungen im Kontext einer pluralistischen 
 Gesellschaftsordnung bewusst.  
 
… besitzen Reflexionskompetenz hinsichtlic h des eigenen Handelns, der Verhaltensmuster, Rollen und 
 Werthaltunge",False,,,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",17,Code 2.7: Professionelle Haltung & Ethik,Haltung,"thaltungen und Wertungen im Kontext einer pluralistischen 
 Gesellschaftsordnung bewusst.  
 
… besitzen Reflexionskompetenz hinsichtlic h des eigenen Handelns, der Verhaltensmuster, Rollen und 
 Werthaltungen im pädagogischen Kontext.  
 
… gestalten Interaktionsprozesse und können Widersprüche und Konflikte aushalten beziehungsweise 
 bearbeiten.",False,,,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",17,Code 2.7: Professionelle Haltung & Ethik,Grundhaltung,", Kinder als Ausgangspunkt ihrer pädagogischen Arbeit zu sehen,  sie gemäß  ihrer 
 jeweiligen Möglichkeiten angemessen zu fördern  sowie  auf ihre Ressourcen  einzugehen.  
 
… nehmen eine inklusive Grundhaltung  ein, besitzen integriertes Wissen über inklusive Pädagogik und  können 
mit Diversität und Heterogenität i m Rahmen eines institutionellen Gesamtkonzepts konstruktiv  und 
wertschätzend umgehen.",False,,,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",17,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"r Entwicklung und Ausdifferenzierung eines eigenen professionellen 
 Bezugsrahmens für ihre Werthaltungen und Wertungen im Kontext einer pluralistischen 
 Gesellschaftsordnung bewusst.  
 
… besitzen Reflexionskompetenz hinsichtlic h des eigenen Handelns, der Verhaltensmuster, Rollen und 
 Werthaltungen im pädagogischen Kontext.  
 
… gestalten Interaktionsprozesse und können Widersprüche und Konflikte aus",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",17,Code 2.7: Professionelle Haltung & Ethik,Reflexionskompetenz,"r Entwicklung und Ausdifferenzierung eines eigenen professionellen 
 Bezugsrahmens für ihre Werthaltungen und Wertungen im Kontext einer pluralistischen 
 Gesellschaftsordnung bewusst.  
 
… besitzen Reflexionskompetenz hinsichtlic h des eigenen Handelns, der Verhaltensmuster, Rollen und 
 Werthaltungen im pädagogischen Kontext.  
 
… gestalten Interaktionsprozesse und können Widersprüche und Konflikte aushalten bez",False,,,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",17,Code 2.7: Professionelle Haltung & Ethik,reflexiv,"teile gegenüber  Diversität und Heterogenität . 
 
 
SELBSTKOMPETENZ  
 
Selbstkompetenz, als Merkmal von Professionalität wird als dynamisch offe n und persönlich zu gestaltend 
angesehen, wobei die reflexive Betrachtung der eigenen Biografie als wesentlicher Aspekt gilt. In Anlehnung an 
Plöger wird unter „erarbeiteter Identität“ die bewusste Wahl des Berufes und die eigenständige Entscheidung für 
best",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",17,Code 2.7: Professionelle Haltung & Ethik,wertschätzend,"ine inklusive Grundhaltung  ein, besitzen integriertes Wissen über inklusive Pädagogik und  können 
mit Diversität und Heterogenität i m Rahmen eines institutionellen Gesamtkonzepts konstruktiv  und 
wertschätzend umgehen.  
 
… respektieren und beachten die kulturellen Hinter gründe und die Diversität  von Zielen und Werten in der 
 Bildung von Kindern und können die Vielfalt der Kinder z.B. i n Bezug auf Mig",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",17,Code 2.7: Professionelle Haltung & Ethik,Respekt,"in, besitzen integriertes Wissen über inklusive Pädagogik und  können 
mit Diversität und Heterogenität i m Rahmen eines institutionellen Gesamtkonzepts konstruktiv  und 
wertschätzend umgehen.  
 
… respektieren und beachten die kulturellen Hinter gründe und die Diversität  von Zielen und Werten in der 
 Bildung von Kindern und können die Vielfalt der Kinder z.B. i n Bezug auf Migrationshintergrund, 
 s",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",18,Code 2.1: Diversität & Heterogenität,Vielfalt,"ooperativen Lernformen und Dynamiken in 
 Lerngemeinschaften und unterstützen die Entwicklung sozialer Kompetenz bei Kindern.  
 
… sind fähig , die Einzigartigkeit der kindlichen Entwicklung und die Vielfalt kindlicher Lebenswelten zu 
 verstehen, zu akzeptieren, wertzuschätzen und bei der  Gestaltung der pädagogischen Arbeit zu 
 beachten.  
 
… verfügen über d ifferenzierte gruppendynamische Kenntnisse",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",18,Code 2.1: Diversität & Heterogenität,sozial,"itution für Personen zu öffnen, die ihre fachlichen oder 
 persönlichen Erfahrungen an die Kinder weitergeben können, zu Hospitationen sowie zur 
 Zusammenarbeit mit Wissenschaft und Forschung.  
 
 
SOZIALE KOMPETENZ  
 
Unter sozialer Kompetenz werden Konzepte im Umgang mit Menschen verstanden. Die soziale Kompetenz 
beinhaltet Kommunikations - und Kooperationsfähigkeiten, Empathie, Kritik -, K onflik",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",18,Code 2.1: Diversität & Heterogenität,sozial,"en, die ihre fachlichen oder 
 persönlichen Erfahrungen an die Kinder weitergeben können, zu Hospitationen sowie zur 
 Zusammenarbeit mit Wissenschaft und Forschung.  
 
 
SOZIALE KOMPETENZ  
 
Unter sozialer Kompetenz werden Konzepte im Umgang mit Menschen verstanden. Die soziale Kompetenz 
beinhaltet Kommunikations - und Kooperationsfähigkeiten, Empathie, Kritik -, K onflikt - und 
Selbstreflexion sfä",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",18,Code 2.1: Diversität & Heterogenität,sozial,"ergeben können, zu Hospitationen sowie zur 
 Zusammenarbeit mit Wissenschaft und Forschung.  
 
 
SOZIALE KOMPETENZ  
 
Unter sozialer Kompetenz werden Konzepte im Umgang mit Menschen verstanden. Die soziale Kompetenz 
beinhaltet Kommunikations - und Kooperationsfähigkeiten, Empathie, Kritik -, K onflikt - und 
Selbstreflexion sfähigkeit . Sie fasst somit jene Teilkompetenzen zusammen, die benötigt werd",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",18,Code 2.1: Diversität & Heterogenität,sozial,"benötigt werden, um mit anderen 
Menschen zur Erreichung eines anvisierten Zieles in Interaktion zu treten.21  
 
Absolventinnen und Absolventen  
 
… richten ihr Handeln im Sinne  der Kinderrechte,  sozialer Verantwortung sowie  Gerec htigkeit  aus. 
 
… können selbstreflektiert und theoriegestützt Beziehungen zu Kindern  und Erwachsenen  gestalten.  
 
… haben Kenntnisse und reflektierte Erfahrungen z",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",18,Code 2.1: Diversität & Heterogenität,sozial,"ziehungen zu Kindern  und Erwachsenen  gestalten.  
 
… haben Kenntnisse und reflektierte Erfahrungen zu kooperativen Lernformen und Dynamiken in 
 Lerngemeinschaften und unterstützen die Entwicklung sozialer Kompetenz bei Kindern.  
 
… sind fähig , die Einzigartigkeit der kindlichen Entwicklung und die Vielfalt kindlicher Lebenswelten zu 
 verstehen, zu akzeptieren, wertzuschätzen und bei der  Gestalt",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",18,Code 2.7: Professionelle Haltung & Ethik,Selbstreflexion,"NZ  
 
Unter sozialer Kompetenz werden Konzepte im Umgang mit Menschen verstanden. Die soziale Kompetenz 
beinhaltet Kommunikations - und Kooperationsfähigkeiten, Empathie, Kritik -, K onflikt - und 
Selbstreflexion sfähigkeit . Sie fasst somit jene Teilkompetenzen zusammen, die benötigt werden, um mit anderen 
Menschen zur Erreichung eines anvisierten Zieles in Interaktion zu treten.21  
 
Absolventinnen und Ab",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",18,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"Unter sozialer Kompetenz werden Konzepte im Umgang mit Menschen verstanden. Die soziale Kompetenz 
beinhaltet Kommunikations - und Kooperationsfähigkeiten, Empathie, Kritik -, K onflikt - und 
Selbstreflexion sfähigkeit . Sie fasst somit jene Teilkompetenzen zusammen, die benötigt werden, um mit anderen 
Menschen zur Erreichung eines anvisierten Zieles in Interaktion zu treten.21  
 
Absolventinnen und Ab",False,,,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",19,Code 2.1: Diversität & Heterogenität,sozial,"19 … kennen wissenschaftliche Modelle und Theorien zum Verständnis zwischenmenschlicher  Kommunikation 
und Interaktion und können dieses Wissen zum Verstehen sozialer Interaktionen im  Handlungsfeld nutzen.  
 
… tragen durch ihr theoriegeleitetes und selbstreflexives Handeln zur gelingenden Kommunikation und  aktiven 
Kooperation innerhalb der In stitution, des",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",19,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Bildungspartnerschaft,"n zur gelingenden Kommunikation und  aktiven 
Kooperation innerhalb der In stitution, des institutionellen Umfeldes und der social & professional 
 communities bei.  
 
… wissen um die Bedeutung von  Bildungspartnerschaften mit Eltern und Bezugspersonen und  berücksichtigen 
dabei unterschiedliche familiäre  Konstellationen.  
 
… haben die Fähigkeit und Bereitschaft zum Diskurs und zur Zusammenarbeit im Team sowie mi",True,ja,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",19,Code 2.7: Professionelle Haltung & Ethik,reflexiv,"tändnis zwischenmenschlicher  Kommunikation 
und Interaktion und können dieses Wissen zum Verstehen sozialer Interaktionen im  Handlungsfeld nutzen.  
 
… tragen durch ihr theoriegeleitetes und selbstreflexives Handeln zur gelingenden Kommunikation und  aktiven 
Kooperation innerhalb der In stitution, des institutionellen Umfeldes und der social & professional 
 communities bei.  
 
… wissen um die Bedeut",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",20,Code 2.1: Diversität & Heterogenität,Gender,"veranstaltungstypen  
 
Vorlesungen (VO) führen in Inhalte und/od er Theorien und/oder Methoden eines Faches oder in Teilbereiche 
eines Faches ein. Sie ermöglichen Orientierung und den Aufbau grundlegender wissenschaftlicher Erkenntnisse. 
Dabei wird jedoch das Verfügen -Können über das vorgestellte deklarative und prozedu rale Wissen (über 
fachspezifische und überfachliche Fähigkeiten) durch begleite",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",21,Code 2.1: Diversität & Heterogenität,Gender,"21 Kompetenzerwerb. Übergeordnetes Ziel ist dabei der Aufbau grundlegender Kompetenzen zur Erfassung und 
Lösung von wissenschaftlichen und/oder ber ufsfeldbezogenen Aufgaben. Übungen können virtuell angeboten 
werden, wenn die Kommunikation und Kooperation der Beteiligten",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",21,Code 2.1: Diversität & Heterogenität,sozial,"ische 
Plattformen, Chats, E -Mail etc.) gewährleistet ist.  
 
Praktika (PK) fokussieren die (Mit)Arbe it und Erprobung in berufsfeldspezifischen Arbeitsfeldern. Die Entwicklung 
von Handlungs - und Sozialkompetenz sowie der Fähigkeit zur Selbstregulation nehmen dabei breiten Raum ein. 
Neben der angeleiteten Übernahme von Aufgaben in Arbeitskontexten umfassen  Praktik a (u.a. in Form von 
Pädagogisch",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",21,Code 2.1: Diversität & Heterogenität,sozial,"beurteilt werden.  
Zur studienbegleitenden Beratung sind Anfängerinnen - und Anfängertutori en einzurichten, welche die 
Studierenden bei der Bewältigung der leistungsmäßigen, organisatorischen und sozialen Anforderungen des 
Studiums unterstützen. Es ist zulässig, diese Tutorien im Zusammenwirken mit anderen Rechtsträgern, 
insbesondere mit der ÖH zu veranstalten.  
Die Studieneingangs - und Orientie",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",21,Code 2.7: Professionelle Haltung & Ethik,Selbstreflexion,"enstellungen, Fragestellungen 
und Herausf orderungen ein, stellen Verbindungen zu den fachdidaktischen und bildungswissenschaftlichen 
Erkenntnissen und Methoden her und unterstützen Evaluierung und Selbstreflexion.  
 
Arbeitsgemeinschaften (AG) dienen der gemeinsamen Bearbeitung konkreter Fragestell ungen mithilfe von 
Methoden und Techniken forschenden Lernens. Die Vertiefung von Inhalten (aus Vorlesungen un",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",21,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"ulation nehmen dabei breiten Raum ein. 
Neben der angeleiteten Übernahme von Aufgaben in Arbeitskontexten umfassen  Praktik a (u.a. in Form von 
Pädagogisch P raktischen Studien) die Vorbereitung und Reflexion von zu absolvierenden Arbeitsaufgaben.  Die 
Praktika führen in die Berufs - und Handlungsfelder mit ihren spezifischen Aufgabenstellungen, Fragestellungen 
und Herausf orderungen ein, stellen Verbin",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",21,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"lungen, Fragestellungen 
und Herausf orderungen ein, stellen Verbindungen zu den fachdidaktischen und bildungswissenschaftlichen 
Erkenntnissen und Methoden her und unterstützen Evaluierung und Selbstreflexion.  
 
Arbeitsgemeinschaften (AG) dienen der gemeinsamen Bearbeitung konkreter Fragestell ungen mithilfe von 
Methoden und Techniken forschenden Lernens. Die Vertiefung von Inhalten (aus Vorlesungen un",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",22,Code 2.2: Inklusion & Partizipation,inklusiv,"22 5.7 Pädagogisch Praktische Studien – Beschreibung des Konzepts inklusive Nachweis 
der erforderlichen ECTS -AP 
 
Die Pädagogisch Prak tischen Studien werden als integraler Bestandteil des Studiengangs gesehen, in denen sich 
die Kompetenzentwicklung der Studierenden in",True,nein,Code 2.2: Inklusion & Partizipation,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",22,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Vernetzung,"en Erprobungsphasen ermöglicht und die Planung und 
Gestaltung von Bildungsprozessen durchgeführt. In weiterer Folge stehen die Vertiefung der eigenen Handlungs - 
und Interaktionskompetenz sowie die Vernetzung unterschiedlicher Fachinhalte und  die Vernetzung im 
pädagogischen Umfeld im Mittelpunkt.  Sie zielen auf den kontinuierlichen Aufbau der Professionalisierung von 
Elementarpädagoginnen und Elementa",True,nein,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",22,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Vernetzung,"Gestaltung von Bildungsprozessen durchgeführt. In weiterer Folge stehen die Vertiefung der eigenen Handlungs - 
und Interaktionskompetenz sowie die Vernetzung unterschiedlicher Fachinhalte und  die Vernetzung im 
pädagogischen Umfeld im Mittelpunkt.  Sie zielen auf den kontinuierlichen Aufbau der Professionalisierung von 
Elementarpädagoginnen und Elementarpädagogen und greifen zielgruppenspezifisch das H",False,,,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",22,Code 2.7: Professionelle Haltung & Ethik,Professionelle Haltung,"er Professionalisierung von 
Elementarpädagoginnen und Elementarpädagogen und greifen zielgruppenspezifisch das Handlungsfeld 
„Leitung, Management und Qualit ätssicherung “ auf. 
Unter dem Terminus ‚professionelle Haltung‘ werden Orientierungsmuster im Sinne von handlungsleitenden 
(ethisch -moralischen) Wertorientierungen, Normen, Deutungsmustern und Einstellungen verstanden, die",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",22,Code 2.7: Professionelle Haltung & Ethik,Haltung,"isierung von 
Elementarpädagoginnen und Elementarpädagogen und greifen zielgruppenspezifisch das Handlungsfeld 
„Leitung, Management und Qualit ätssicherung “ auf. 
Unter dem Terminus ‚professionelle Haltung‘ werden Orientierungsmuster im Sinne von handlungsleitenden 
(ethisch -moralischen) Wertorientierungen, Normen, Deutungsmustern und Einstellungen verstanden, die",False,,,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",22,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"Pädagogisch Prak tischen Studien werden als integraler Bestandteil des Studiengangs gesehen, in denen sich 
die Kompetenzentwicklung der Studierenden in den Teilbereichen Planungs -, Handlungs - und 
Reflexionskompetenz zeigt.  
In Anlehnung an den Qualifikationsrahmen von Bosch22 wird der Kompetenzentwicklung in den Pädagogisch 
Praktischen Studien ein prozessorientiertes Modell zu Grunde gelegt.  
 
 
Ab",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",22,Code 2.7: Professionelle Haltung & Ethik,ethisch,"zielgruppenspezifisch das Handlungsfeld 
„Leitung, Management und Qualit ätssicherung “ auf. 
Unter dem Terminus ‚professionelle Haltung‘ werden Orientierungsmuster im Sinne von handlungsleitenden 
(ethisch -moralischen) Wertorientierungen, Normen, Deutungsmustern und Einstellungen verstanden, die 
                                                      
22  vgl. Robert Bosch Stiftung (H rsg.) (2008). Frü",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",22,Code 2.7: Professionelle Haltung & Ethik,moralisch,"penspezifisch das Handlungsfeld 
„Leitung, Management und Qualit ätssicherung “ auf. 
Unter dem Terminus ‚professionelle Haltung‘ werden Orientierungsmuster im Sinne von handlungsleitenden 
(ethisch -moralischen) Wertorientierungen, Normen, Deutungsmustern und Einstellungen verstanden, die 
                                                      
22  vgl. Robert Bosch Stiftung (H rsg.) (2008). Frühpädagogik",False,,,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",22,Code 2.7: Professionelle Haltung & Ethik,Reflexionskompetenz,"Pädagogisch Prak tischen Studien werden als integraler Bestandteil des Studiengangs gesehen, in denen sich 
die Kompetenzentwicklung der Studierenden in den Teilbereichen Planungs -, Handlungs - und 
Reflexionskompetenz zeigt.  
In Anlehnung an den Qualifikationsrahmen von Bosch22 wird der Kompetenzentwicklung in den Pädagogisch 
Praktischen Studien ein prozessorientiertes Modell zu Grunde gelegt.  
 
 
Abbildung 1:",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",23,Code 2.1: Diversität & Heterogenität,sozial,"sen.   
 
 
  
                                                      
23 vgl. Christen, Mariana; Gabriel -Schärer Jakob und Pia (Hrsg.) (2007). Werkstattheft Kompetenzprofil. Luzern: 
 Hochschule für Soziale Arbeit, S.10  
24 Nentwig -Gesemann, Iris; Fröhlich -Gildhoff, Klaus; Harms, Henriette; Richter, Sandra (2011). Professionelle Haltun g – 
 Identität der Fachkraft für die Arbeit mit Kindern in den",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",23,Code 2.7: Professionelle Haltung & Ethik,Professionelle Haltung,"n dabei nicht auf einzelne Prozessschritte des pädagogischen Ha ndelns 
beschränkt sein, sondern muss als generatives Prinzip das Handeln der professionellen Fachkräfte insgesamt 
strukturieren.“24  
Professionelle Haltung wird demgemäß im Qualifikationsrahmen der Pädagogisch Praktischen Studien als 
durchgängiges Prinzip d efiniert. In jedem Modul der Pädagogisch Praktischen Studien wird ergänzend zu dem 
Praktikum ex",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",23,Code 2.7: Professionelle Haltung & Ethik,Haltung,"23 pädagogische Fachkräfte in ihre Ar beit und Gestaltung der Beziehungen einbringen. Das Bild vom Kind und das 
eigene professionelle Rollen - und Selbstverständnis gehören im Kern zu dieser Haltung.23 
„Die p rofessionelle Haltung kann dabei nicht auf einzelne Prozessschritte des pädagogischen Ha ndelns 
beschränkt sein, sondern muss als generatives Prinzip das Handeln der professionellen Fachk",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",23,Code 2.7: Professionelle Haltung & Ethik,Haltung,"e in ihre Ar beit und Gestaltung der Beziehungen einbringen. Das Bild vom Kind und das 
eigene professionelle Rollen - und Selbstverständnis gehören im Kern zu dieser Haltung.23 
„Die p rofessionelle Haltung kann dabei nicht auf einzelne Prozessschritte des pädagogischen Ha ndelns 
beschränkt sein, sondern muss als generatives Prinzip das Handeln der professionellen Fachkräfte insgesamt 
strukturieren.“2",False,,,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",23,Code 2.7: Professionelle Haltung & Ethik,Haltung,"uf einzelne Prozessschritte des pädagogischen Ha ndelns 
beschränkt sein, sondern muss als generatives Prinzip das Handeln der professionellen Fachkräfte insgesamt 
strukturieren.“24  
Professionelle Haltung wird demgemäß im Qualifikationsrahmen der Pädagogisch Praktischen Studien als 
durchgängiges Prinzip d efiniert. In jedem Modul der Pädagogisch Praktischen Studien wird ergänzend zu dem 
Praktikum ex",False,,,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",23,Code 2.7: Professionelle Haltung & Ethik,Haltung,"In jedem Modul der Pädagogisch Praktischen Studien wird ergänzend zu dem 
Praktikum explizit eine Veranstaltung angeboten, die die Persönlichkeitsentwicklung begleitet und den Aufbau 
professioneller Haltung unterstützt.  
 
Im Qualifikationsrahmen für die Pädagogisch Praktischen Studien sind alle in Kapitel 3.5 beschriebenen 
Kompetenzfelder abgebildet. Auf Grund der hohen Relevanz im elementarpädagogis",False,,,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",24,Code 2.1: Diversität & Heterogenität,Diversität,"che Zugänge  
 … 
FACHLICHE UND DIDAKTISCHE KOMPETENZ  
 Planung  
 Beobachtung  
 Dokumentation  
 Kindorientierung  
 Organisation und Methoden  
 Gruppenleitung  
 Umgang mit Medien  
 … 
DIVERSITÄTS - UND GENDERKOMPETENZ  
 Inklusion  
 Kultursensibilität  
 Geschlechtssensibilität  
 Begabungs - und Begabtenförderung  
 … 
SELBSTKOMPETENZ  
 Intrapsychische Einsichten  
 Selbstverantwor",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",24,Code 2.1: Diversität & Heterogenität,Geschlecht,"achtung  
 Dokumentation  
 Kindorientierung  
 Organisation und Methoden  
 Gruppenleitung  
 Umgang mit Medien  
 … 
DIVERSITÄTS - UND GENDERKOMPETENZ  
 Inklusion  
 Kultursensibilität  
 Geschlechtssensibilität  
 Begabungs - und Begabtenförderung  
 … 
SELBSTKOMPETENZ  
 Intrapsychische Einsichten  
 Selbstverantwortung  
 Haltungen und Einstellungen  
 Reflexivität  
 Psychohygiene  
",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",24,Code 2.1: Diversität & Heterogenität,Gender,"FACHLICHE UND DIDAKTISCHE KOMPETENZ  
 Planung  
 Beobachtung  
 Dokumentation  
 Kindorientierung  
 Organisation und Methoden  
 Gruppenleitung  
 Umgang mit Medien  
 … 
DIVERSITÄTS - UND GENDERKOMPETENZ  
 Inklusion  
 Kultursensibilität  
 Geschlechtssensibilität  
 Begabungs - und Begabtenförderung  
 … 
SELBSTKOMPETENZ  
 Intrapsychische Einsichten  
 Selbstverantwortung  
 Haltu",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",24,Code 2.1: Diversität & Heterogenität,sozial,"gabungs - und Begabtenförderung  
 … 
SELBSTKOMPETENZ  
 Intrapsychische Einsichten  
 Selbstverantwortung  
 Haltungen und Einstellungen  
 Reflexivität  
 Psychohygiene  
 Kreativität  
 … 
SOZIALE KOMPETENZ  
 Kommunikation  
 Kooperation  
 Beziehung  
 Konfliktkultur  
 … 
SPRACHKOMPETENZ  
 Bildungssprache  
 Sprachbeherrschung  
 Stimme  
 Körpersprache  
 …",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",24,Code 2.2: Inklusion & Partizipation,Inklusion,"TISCHE KOMPETENZ  
 Planung  
 Beobachtung  
 Dokumentation  
 Kindorientierung  
 Organisation und Methoden  
 Gruppenleitung  
 Umgang mit Medien  
 … 
DIVERSITÄTS - UND GENDERKOMPETENZ  
 Inklusion  
 Kultursensibilität  
 Geschlechtssensibilität  
 Begabungs - und Begabtenförderung  
 … 
SELBSTKOMPETENZ  
 Intrapsychische Einsichten  
 Selbstverantwortung  
 Haltungen und Einstellungen",True,ja,Code 2.2: Inklusion & Partizipation,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",24,Code 2.3: Individuelle Förderung & Differenzierung,Begabung," Kindorientierung  
 Organisation und Methoden  
 Gruppenleitung  
 Umgang mit Medien  
 … 
DIVERSITÄTS - UND GENDERKOMPETENZ  
 Inklusion  
 Kultursensibilität  
 Geschlechtssensibilität  
 Begabungs - und Begabtenförderung  
 … 
SELBSTKOMPETENZ  
 Intrapsychische Einsichten  
 Selbstverantwortung  
 Haltungen und Einstellungen  
 Reflexivität  
 Psychohygiene  
 Kreativität  
 … 
SOZIAL",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Mitte_OÖ_Linz, Salzburg.pdf",24,Code 2.7: Professionelle Haltung & Ethik,Haltung,"ENDERKOMPETENZ  
 Inklusion  
 Kultursensibilität  
 Geschlechtssensibilität  
 Begabungs - und Begabtenförderung  
 … 
SELBSTKOMPETENZ  
 Intrapsychische Einsichten  
 Selbstverantwortung  
 Haltungen und Einstellungen  
 Reflexivität  
 Psychohygiene  
 Kreativität  
 … 
SOZIALE KOMPETENZ  
 Kommunikation  
 Kooperation  
 Beziehung  
 Konfliktkultur  
 … 
SPRACHKOMPETENZ  
 Bildungss",True,ja,Code 2.7: Professionelle Haltung & Ethik,
