pdf_name,page,code,keyword,context,validated,relevant,confirmed_code,notes
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",27,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"rd eine 
Lernkultur, die auf e rziehungs - und lernpsychologischen Grundlagen zurückgreift und die Lernenden 
sowie ihre Bezugsgruppen ins Zentrum stellt.  
• Charakteristika pädagogischer Berufe  
• Reflexion der eigenen Rolle im elementarpädagogischen Feld  
• Erziehungswissenschaftliche, psychologische , anthropologische und soziologische Grundlagen ko -
konstruktivistischer Begleitung von Entwicklungs",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",28,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Literacy,"2.1BW01  Einführung in die Wissenschaftstheorie und 
Methodologie der Kindheitsforschung  npi VO BWG  99 - 1,5 3 2 
AB2.1BW02  Wissenschaftliches Arbeiten in frühkindlichen 
Settings und „Information Literacy“  pi SE BWG  30 - 1,5 3 2 
AB2.1BW03  Qualitative und Quantitative Forschungsmethoden  pi SE BWG  30 - 2 4 2 
Summen        5 10",True,nein,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",28,Code 2.7: Professionelle Haltung & Ethik,Haltung,"A 5 10 PM 2 - 
 Deutsch  PHK, PHST, 
PHB, KPHG  
Inhalt (Kurzbeschreibung):  
In diesem Modul sollen die Kindergartenpädagoginnen/Kindergartenpädagogen einerseits mit 
wissenschaftstheoretischen Grundhaltungen und den daraus resultierenden Methoden und andererseits 
mit Fertigkeiten, die zum wissenschaftlich en Arbeiten und selbstständigen Forschen notwendig sind, 
bekannt gemacht werden. Voraussetzung u",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",28,Code 2.7: Professionelle Haltung & Ethik,Haltung,"ng  
• Formen pädagogischer Diagnostik  
Lernergebnisse/Kompetenzen:  
Die Absolventinnen und Absolventen des Moduls können  
• bedeutsame Inhalte, insbesondere Begriffe und wissenschaftstheoretische Haltungen und die 
daraus resultierenden Methoden für die Handlungsfelder der Elementarpädagogik 
nachvollziehen und korrekt wiedergeben.  
• wissenschaftstheoretische Konzepte in empirische n Studien im ele",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",28,Code 2.7: Professionelle Haltung & Ethik,Grundhaltung,"n: 
BA 5 10 PM 2 - 
 Deutsch  PHK, PHST, 
PHB, KPHG  
Inhalt (Kurzbeschreibung):  
In diesem Modul sollen die Kindergartenpädagoginnen/Kindergartenpädagogen einerseits mit 
wissenschaftstheoretischen Grundhaltungen und den daraus resultierenden Methoden und andererseits 
mit Fertigkeiten, die zum wissenschaftlich en Arbeiten und selbstständigen Forschen notwendig sind, 
bekannt gemacht werden. Voraussetzung u",False,,,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.1: Diversität & Heterogenität,Diversität,"Professionsverständnis zwischen gesellschaftlichen Anforderungen und Praxis  
• Methoden der Reflexion in pädagogischen Berufen  
• Begleitung von Entwicklung und Lehren als biografischer Prozess  
• Diversität und Heterogenität in Bildungsprozessen – grundlegende Orientierung in den 
Bereichen: Kultur, Ethnie, Religion, Alter, Geschlecht, Sprache, Begabung und besondere Bedarfe  
• Theorie und reflektie rt",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.1: Diversität & Heterogenität,Diversität,"seinandersetzen 
und daraus persönliche Entwicklungsaufgaben ableiten.  
• wissen um kulturelle, ethnische, religiöse, alters -, geschlechts - und sprachbezogene, begabungs -
und behinderungsbezogene Diversität und um die Gefahr stereotyper Zuschreibungen. Sie 
können daraus adäquate Handlungsstrategien für elementare Lerngruppen entwickeln, diese 
professionsgerecht umsetzen und so zu einem inklusiven Sett",True,nein,Code 2.4: Abbau von Benachteiligung & Diskriminierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.1: Diversität & Heterogenität,Diversität,"hrveranstaltungen  
Abk LV/Name:  LN LV-
Typ BWG/DG/  
SP/PPS  TZ Vorauss.  SWStd  ECTS -
AP SE 
AB4.1BW01  Grundlagen elementarpädagogischer 
Professionalisierung  npi VO BWG  99 - 1 2 4 
AB4.1BW02  Diversität und Inklusion  pi SE BWG  30 - 1 2 4 
AB4.1BW03  Interaktionsprozesse im elementarpädagogischen 
Kontext  pi SE BWG  30 - 1 2 4 
Summen        3 6",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.1: Diversität & Heterogenität,Heterogenität,"tändnis zwischen gesellschaftlichen Anforderungen und Praxis  
• Methoden der Reflexion in pädagogischen Berufen  
• Begleitung von Entwicklung und Lehren als biografischer Prozess  
• Diversität und Heterogenität in Bildungsprozessen – grundlegende Orientierung in den 
Bereichen: Kultur, Ethnie, Religion, Alter, Geschlecht, Sprache, Begabung und besondere Bedarfe  
• Theorie und reflektie rte Praxis der pädag",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.1: Diversität & Heterogenität,Heterogenität,"d daraus 
gewonnene Erkenntnisse für die eigene professionelle Weiterentwicklung nutzen.  
• können sich kritisch mit der eigenen Entwicklung - und Lernbiografie auch i n Bezug auf die 
Bedeutung der Heterogenität in der persönlichen Entwicklungsgeschichte auseinandersetzen 
und daraus persönliche Entwicklungsaufgaben ableiten.  
• wissen um kulturelle, ethnische, religiöse, alters -, geschlechts - und sprachb",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.1: Diversität & Heterogenität,kulturell,"und Lernbiografie auch i n Bezug auf die 
Bedeutung der Heterogenität in der persönlichen Entwicklungsgeschichte auseinandersetzen 
und daraus persönliche Entwicklungsaufgaben ableiten.  
• wissen um kulturelle, ethnische, religiöse, alters -, geschlechts - und sprachbezogene, begabungs -
und behinderungsbezogene Diversität und um die Gefahr stereotyper Zuschreibungen. Sie 
können daraus adäquate Handlungs",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.1: Diversität & Heterogenität,Geschlecht,"• Begleitung von Entwicklung und Lehren als biografischer Prozess  
• Diversität und Heterogenität in Bildungsprozessen – grundlegende Orientierung in den 
Bereichen: Kultur, Ethnie, Religion, Alter, Geschlecht, Sprache, Begabung und besondere Bedarfe  
• Theorie und reflektie rte Praxis der pädagogischen Diagnose  
• Professionelle Kooperation, Kommunikation und Beratung  
• Rechtliche Rahmenbedingungen un",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.1: Diversität & Heterogenität,Geschlecht,"deutung der Heterogenität in der persönlichen Entwicklungsgeschichte auseinandersetzen 
und daraus persönliche Entwicklungsaufgaben ableiten.  
• wissen um kulturelle, ethnische, religiöse, alters -, geschlechts - und sprachbezogene, begabungs -
und behinderungsbezogene Diversität und um die Gefahr stereotyper Zuschreibungen. Sie 
können daraus adäquate Handlungsstrategien für elementare Lerngruppen entwick",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.1: Diversität & Heterogenität,ethnisch,"rafie auch i n Bezug auf die 
Bedeutung der Heterogenität in der persönlichen Entwicklungsgeschichte auseinandersetzen 
und daraus persönliche Entwicklungsaufgaben ableiten.  
• wissen um kulturelle, ethnische, religiöse, alters -, geschlechts - und sprachbezogene, begabungs -
und behinderungsbezogene Diversität und um die Gefahr stereotyper Zuschreibungen. Sie 
können daraus adäquate Handlungsstrategien",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.2: Inklusion & Partizipation,Inklusion,"en  
Abk LV/Name:  LN LV-
Typ BWG/DG/  
SP/PPS  TZ Vorauss.  SWStd  ECTS -
AP SE 
AB4.1BW01  Grundlagen elementarpädagogischer 
Professionalisierung  npi VO BWG  99 - 1 2 4 
AB4.1BW02  Diversität und Inklusion  pi SE BWG  30 - 1 2 4 
AB4.1BW03  Interaktionsprozesse im elementarpädagogischen 
Kontext  pi SE BWG  30 - 1 2 4 
Summen        3 6",True,ja,Code 2.2: Inklusion & Partizipation,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.2: Inklusion & Partizipation,inklusiv,"gene Diversität und um die Gefahr stereotyper Zuschreibungen. Sie 
können daraus adäquate Handlungsstrategien für elementare Lerngruppen entwickeln, diese 
professionsgerecht umsetzen und so zu einem inklusiven Setting beitragen.  
Lehrveranstaltungen  
Abk LV/Name:  LN LV-
Typ BWG/DG/  
SP/PPS  TZ Vorauss.  SWStd  ECTS -
AP SE 
AB4.1BW01  Grundlagen elementarpädagogischer 
Professionalisierung  npi VO BW",True,ja,Code 2.2: Inklusion & Partizipation,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.3: Individuelle Förderung & Differenzierung,Begabung,"icklung und Lehren als biografischer Prozess  
• Diversität und Heterogenität in Bildungsprozessen – grundlegende Orientierung in den 
Bereichen: Kultur, Ethnie, Religion, Alter, Geschlecht, Sprache, Begabung und besondere Bedarfe  
• Theorie und reflektie rte Praxis der pädagogischen Diagnose  
• Professionelle Kooperation, Kommunikation und Beratung  
• Rechtliche Rahmenbedingungen und administrative Au",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.3: Individuelle Förderung & Differenzierung,Begabung,"ersönlichen Entwicklungsgeschichte auseinandersetzen 
und daraus persönliche Entwicklungsaufgaben ableiten.  
• wissen um kulturelle, ethnische, religiöse, alters -, geschlechts - und sprachbezogene, begabungs -
und behinderungsbezogene Diversität und um die Gefahr stereotyper Zuschreibungen. Sie 
können daraus adäquate Handlungsstrategien für elementare Lerngruppen entwickeln, diese 
professionsgerecht u",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.3: Individuelle Förderung & Differenzierung,Behinderung,"icklungsgeschichte auseinandersetzen 
und daraus persönliche Entwicklungsaufgaben ableiten.  
• wissen um kulturelle, ethnische, religiöse, alters -, geschlechts - und sprachbezogene, begabungs -
und behinderungsbezogene Diversität und um die Gefahr stereotyper Zuschreibungen. Sie 
können daraus adäquate Handlungsstrategien für elementare Lerngruppen entwickeln, diese 
professionsgerecht umsetzen und so zu e",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.3: Individuelle Förderung & Differenzierung,besondere Bedarfe,"ehren als biografischer Prozess  
• Diversität und Heterogenität in Bildungsprozessen – grundlegende Orientierung in den 
Bereichen: Kultur, Ethnie, Religion, Alter, Geschlecht, Sprache, Begabung und besondere Bedarfe  
• Theorie und reflektie rte Praxis der pädagogischen Diagnose  
• Professionelle Kooperation, Kommunikation und Beratung  
• Rechtliche Rahmenbedingungen und administrative Aufgaben  
Lernergebniss",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Stereotype,"ersönliche Entwicklungsaufgaben ableiten.  
• wissen um kulturelle, ethnische, religiöse, alters -, geschlechts - und sprachbezogene, begabungs -
und behinderungsbezogene Diversität und um die Gefahr stereotyper Zuschreibungen. Sie 
können daraus adäquate Handlungsstrategien für elementare Lerngruppen entwickeln, diese 
professionsgerecht umsetzen und so zu einem inklusiven Setting beitragen.  
Lehrveransta",True,ja,Code 2.4: Abbau von Benachteiligung & Diskriminierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,sprachbezogen,"genität in der persönlichen Entwicklungsgeschichte auseinandersetzen 
und daraus persönliche Entwicklungsaufgaben ableiten.  
• wissen um kulturelle, ethnische, religiöse, alters -, geschlechts - und sprachbezogene, begabungs -
und behinderungsbezogene Diversität und um die Gefahr stereotyper Zuschreibungen. Sie 
können daraus adäquate Handlungsstrategien für elementare Lerngruppen entwickeln, diese 
professio",True,ja,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.7: Professionelle Haltung & Ethik,Haltung,"strative Aufgaben  
Lernergebnisse/Kompetenzen:  
Die Absolventinnen und Absolventen des Moduls  
• sind in der Lage, das Spannungsfeld von institutionellen Aufgaben und gesellschaftlichen 
Erwartungshaltungen mit der Entwicklung ihrer eigenen professionellen Rolle in Beziehung zu 
setzen.  
• kennen ausgewählte Forschungsergebnisse und Forschungsmethoden der pädagogischen 
Professi onsforschung.  
• kön",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",30,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"eld von individueller und kollektiver Praxis wie gesellschaftlich -institutionellem 
Kontext befindet.  
• Professionsverständnis zwischen gesellschaftlichen Anforderungen und Praxis  
• Methoden der Reflexion in pädagogischen Berufen  
• Begleitung von Entwicklung und Lehren als biografischer Prozess  
• Diversität und Heterogenität in Bildungsprozessen – grundlegende Orientierung in den 
Bereichen: Kultu",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",31,Code 2.1: Diversität & Heterogenität,sozial,"ndlungsfelder.  
• können Entwicklungs -, Erziehungs - und Bildungsprozesse aus einer gesellschaftskritischen 
Perspektive betrachten.  
• können Bildungsinstitutionen und d eren AkteurInnen als Teil sozialer Ordnungen wahrnehmen.  
Lehrveranstaltungen  
Abk LV/Name:  LN LV-
Typ BWG/DG/  
SP/PPS  TZ Vorauss.  SWStd  ECTS -
AP SE 
AB5.1BW01  Quantitative und  qualitative Studien der 
Kindheitsforschung",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",31,Code 2.7: Professionelle Haltung & Ethik,Haltung,"innen und Absolventen des Moduls…  
• kennen Forschungsmethoden und deren Möglichkeiten für die pädagogische Praxis.  
• können bedeutsame Inhalte, insbesondere Begriffe und wissenschaftstheoretische Haltungen 
und die daraus resultierenden Methoden für die Handlungsfelder der Elementarpädagogik 
nachvollziehen, korrekt wiedergeben und situativ zur Anwendung bringen.  
• kennen Zugänge zum Theorie -Praxi",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",32,Code 2.1: Diversität & Heterogenität,Vielfalt,"pte und 
Theorien  pi SE DG 30 - 2 4 1 
AB1.3DG03  Selbstreflexion und Biographiearbeit  pi UE DG 15 - 1 2 1 
AB2.2DG01  Elementardidaktische Grundlagen  pi SE DG 30 - 1 2 2 
AB2.2DG02  Pädagogik der Vielfalt: Individualisierung  pi SE DG 30 - 1 2 2 
AB2.2DG03  Theorien und Methoden familienbezogener und 
lebensweltorientierter Entwicklungs - und 
Bildungsprozesse  pi SE DG 30 - 2 4 2 
Summen        8 16",False,,,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",32,Code 2.1: Diversität & Heterogenität,Pädagogik der Vielfalt,"ktischer Konzepte und 
Theorien  pi SE DG 30 - 2 4 1 
AB1.3DG03  Selbstreflexion und Biographiearbeit  pi UE DG 15 - 1 2 1 
AB2.2DG01  Elementardidaktische Grundlagen  pi SE DG 30 - 1 2 2 
AB2.2DG02  Pädagogik der Vielfalt: Individualisierung  pi SE DG 30 - 1 2 2 
AB2.2DG03  Theorien und Methoden familienbezogener und 
lebensweltorientierter Entwicklungs - und 
Bildungsprozesse  pi SE DG 30 - 2 4 2 
Summen        8 16",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",32,Code 2.3: Individuelle Förderung & Differenzierung,Individualisierung,"zwis chen gesellschaftlichen Anforderungen und pädagogischer Praxis  
• Frühkindliche Entwicklungsbegleitung sowie elementarpädagogische Lernformen und 
didaktische Prinzipien mit dem Schwerpunkt der Individualisierung   
• Reflexion der eigenen Lernbiographie und der pädagogischen Praxis auf Basis verschiedener 
Theoriekonzepte  
Lernergebnisse/Kompetenzen:  
Die Absolventinnen und Absolventen des Moduls…  
• kenn",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",32,Code 2.3: Individuelle Förderung & Differenzierung,Individualisierung,"heorien  pi SE DG 30 - 2 4 1 
AB1.3DG03  Selbstreflexion und Biographiearbeit  pi UE DG 15 - 1 2 1 
AB2.2DG01  Elementardidaktische Grundlagen  pi SE DG 30 - 1 2 2 
AB2.2DG02  Pädagogik der Vielfalt: Individualisierung  pi SE DG 30 - 1 2 2 
AB2.2DG03  Theorien und Methoden familienbezogener und 
lebensweltorientierter Entwicklungs - und 
Bildungsprozesse  pi SE DG 30 - 2 4 2 
Summen        8 16",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",32,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Transition,"cher Berufsfelder im nationalen und internationa len Kontext  
• Charakteristika der elementarpädagogischen Berufsfelder und elementarpädagogischen Berufe 
im Kontext des gesamten Bildungssystems  
• Transition:  Gelingensbedingungen für durchgängige Entwicklungs - und Bildungsprozesse  
• Professionsverständnis zwis chen gesellschaftlichen Anforderungen und pädagogischer Praxis  
• Frühkindliche Entwicklun",True,ja,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",32,Code 2.7: Professionelle Haltung & Ethik,Haltung,"dlegende Theorien und Modelle zur Begleitung entwicklungsgemäßer Lern - und 
Entwicklungsprozesse.  
• sind in der Lage, das Spannungsfeld von pädagogischen Aufgaben und gesellschaftlichen 
Erwartungshaltungen kritisch zu reflektieren und autonom pädagogisch angemessene 
Entscheidungen zu treffen.  
• kennen ihre eigene Lern - und Entwicklungsbiographie und sind in der Lage, diese als Basis ihres 
pädago",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",32,Code 2.7: Professionelle Haltung & Ethik,Selbstreflexion,"G01  Analyse und Organisation elementarpädagogischer 
Handlungsfelder (STEOP)  npi VO DG 30 - 1 2 1 
AB1.3DG02  Verortung elementardidaktischer Konzepte und 
Theorien  pi SE DG 30 - 2 4 1 
AB1.3DG03  Selbstreflexion und Biographiearbeit  pi UE DG 15 - 1 2 1 
AB2.2DG01  Elementardidaktische Grundlagen  pi SE DG 30 - 1 2 2 
AB2.2DG02  Pädagogik der Vielfalt: Individualisierung  pi SE DG 30 - 1 2 2 
AB2.2DG03  Theo",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",32,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"chen Anforderungen und pädagogischer Praxis  
• Frühkindliche Entwicklungsbegleitung sowie elementarpädagogische Lernformen und 
didaktische Prinzipien mit dem Schwerpunkt der Individualisierung   
• Reflexion der eigenen Lernbiographie und der pädagogischen Praxis auf Basis verschiedener 
Theoriekonzepte  
Lernergebnisse/Kompetenzen:  
Die Absolventinnen und Absolventen des Moduls…  
• kennen grundlegende",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",32,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"nalyse und Organisation elementarpädagogischer 
Handlungsfelder (STEOP)  npi VO DG 30 - 1 2 1 
AB1.3DG02  Verortung elementardidaktischer Konzepte und 
Theorien  pi SE DG 30 - 2 4 1 
AB1.3DG03  Selbstreflexion und Biographiearbeit  pi UE DG 15 - 1 2 1 
AB2.2DG01  Elementardidaktische Grundlagen  pi SE DG 30 - 1 2 2 
AB2.2DG02  Pädagogik der Vielfalt: Individualisierung  pi SE DG 30 - 1 2 2 
AB2.2DG03  Theo",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",33,Code 2.1: Diversität & Heterogenität,Diversität,"lektieren sowie als Grundlage für 
Entwicklun gsgespräche heranziehen.  
• wissen um die Dynamik der Entwicklungsalter und können dieses Wissen zur Individualisierung 
nutzen.  
• haben Wissen um die Diversität individueller Entwicklung, um die Vielfalt kindlicher Lebenslagen 
sowie um die soziokulturellen Dispositionen und können dieses selbstreflexiv und theoriegeleitet 
im Rahmen entwicklungsfördernder p",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",33,Code 2.1: Diversität & Heterogenität,Diversität,"DG 30 - 1 2 3 
AB3.2DG03  Dokumentation und Analyse der Beobachtung  pi SE DG 30 - 1 2 3 
AB3.2DG04  Planung individueller Entwicklungs - und 
Bildungsprozesse unter besonderer 
Berücksichtigung der Diversität  pi AG DG 8 - 1 2 3 
Summen        5 10",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",33,Code 2.1: Diversität & Heterogenität,Vielfalt,"gsgespräche heranziehen.  
• wissen um die Dynamik der Entwicklungsalter und können dieses Wissen zur Individualisierung 
nutzen.  
• haben Wissen um die Diversität individueller Entwicklung, um die Vielfalt kindlicher Lebenslagen 
sowie um die soziokulturellen Dispositionen und können dieses selbstreflexiv und theoriegeleitet 
im Rahmen entwicklungsfördernder pädagogischer Beziehungen pro fessionell ein",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",33,Code 2.1: Diversität & Heterogenität,kulturell,"der Entwicklungsalter und können dieses Wissen zur Individualisierung 
nutzen.  
• haben Wissen um die Diversität individueller Entwicklung, um die Vielfalt kindlicher Lebenslagen 
sowie um die soziokulturellen Dispositionen und können dieses selbstreflexiv und theoriegeleitet 
im Rahmen entwicklungsfördernder pädagogischer Beziehungen pro fessionell einbinden.   
Lehrveranstaltungen  
Abk LV/Name:  LN LV",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",33,Code 2.2: Inklusion & Partizipation,Inklusion,"tandes der einzelnen Kinder sowie das Erfassen von 
Begabungen und spezifischen Bedürfnislagen. Diskutiert werden diese Themen vor dem Hintergrund 
eines inklusiven Professionsverständnisses, das die Inklusion aller Kinder zum Ziel hat. Besonders die 
abzuleitenden pädagogischen Themenfelder wie Analyse und pädagogische Anwendungsstrategien 
stehen im Fokus.  
• Empirisch fundierte Kenntnisse zur Systemati",True,ja,Code 2.2: Inklusion & Partizipation,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",33,Code 2.2: Inklusion & Partizipation,inklusiv,"Zentrum stehen das Erkennen des Entwicklungsstandes der einzelnen Kinder sowie das Erfassen von 
Begabungen und spezifischen Bedürfnislagen. Diskutiert werden diese Themen vor dem Hintergrund 
eines inklusiven Professionsverständnisses, das die Inklusion aller Kinder zum Ziel hat. Besonders die 
abzuleitenden pädagogischen Themenfelder wie Analyse und pädagogische Anwendungsstrategien 
stehen im Fokus.",True,ja,Code 2.2: Inklusion & Partizipation,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",33,Code 2.2: Inklusion & Partizipation,Partizipation,"isse zur Systematik des methodisch -didaktischen Handelns 
(Fallverstehen – Arbeitshypothesen und Planung – pädagogische Arbeit – Evaluation)  
• Potentiale und Analyse der Selbstbildungsprozesse und Partizipation in der pädagogischen Praxis  
• Planung, Begleitung und Gestaltung von individuellen Bildungsprozessen sowie die Adaption der 
spezifischen Lernräume  
•  Einsatzmöglichkeiten von Beobachtung und Dok",True,ja,Code 2.2: Inklusion & Partizipation,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",33,Code 2.3: Individuelle Förderung & Differenzierung,Individualisierung,"pädagogischen Prozessen im Team einbringen bzw. reflektieren sowie als Grundlage für 
Entwicklun gsgespräche heranziehen.  
• wissen um die Dynamik der Entwicklungsalter und können dieses Wissen zur Individualisierung 
nutzen.  
• haben Wissen um die Diversität individueller Entwicklung, um die Vielfalt kindlicher Lebenslagen 
sowie um die soziokulturellen Dispositionen und können dieses selbstreflexiv und theorie",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",33,Code 2.3: Individuelle Förderung & Differenzierung,Begabung,"e:  Institution/en: 
BA 5 10 PM 3 - 
 Deutsch  PHST, PHB, 
PHK, KPHG  
Inhalt (Kurzbeschreibung):  
Im Zentrum stehen das Erkennen des Entwicklungsstandes der einzelnen Kinder sowie das Erfassen von 
Begabungen und spezifischen Bedürfnislagen. Diskutiert werden diese Themen vor dem Hintergrund 
eines inklusiven Professionsverständnisses, das die Inklusion aller Kinder zum Ziel hat. Besonders die 
abzuleit",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",33,Code 2.7: Professionelle Haltung & Ethik,Werte,"ie Absolventinnen und Absolventen des Moduls…  
• sind in der Lage, elementarpädagogische Konzeptionen und pädagogisches Handeln auf der 
Grundlage von Bildungsdokumentationen zu analysieren und zu bewerten.  
• kennen zentrale Beobachtungs - und Dokumentationsinstrumente und können diese für die 
Planung, Begleitung und Gestaltung von individuellen und gruppenspezifischen Bildungs - und 
Entwicklungsp",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",33,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"okumentation zur Begleitung individueller und 
gruppenspezifischer Entwicklungs - und Bildungsverläufe unter Berücksichtigung 
entwicklungspsychologischer und pädagogischer Verfahren  
• Modelle de r Reflexion der Erziehungs - und Bildungsarbeit  
Lernergebnisse/Kompetenzen:  
Die Absolventinnen und Absolventen des Moduls…  
• sind in der Lage, elementarpädagogische Konzeptionen und pädagogisches Handeln a",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster Süd Ost_Burgenland, Kärnten, Steiermark.pdf",33,Code 2.7: Professionelle Haltung & Ethik,reflexiv,"r Individualisierung 
nutzen.  
• haben Wissen um die Diversität individueller Entwicklung, um die Vielfalt kindlicher Lebenslagen 
sowie um die soziokulturellen Dispositionen und können dieses selbstreflexiv und theoriegeleitet 
im Rahmen entwicklungsfördernder pädagogischer Beziehungen pro fessionell einbinden.   
Lehrveranstaltungen  
Abk LV/Name:  LN LV-
Typ BWG/DG/  
SP/PPS  TZ Vorauss.  SWStd  ECTS",True,ja,Code 2.7: Professionelle Haltung & Ethik,
